id;settings;time;tree
94;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_50_3', 'test-file': 'generated_dataset_05000_2_50_3', 'core-file': 'generated_dataset_05000_2_50_3'};23.353;[lambda x: x['F11'] == 'A',[lambda x: x['F10'] == 'Z',[lambda x: x['F10'] == 'Y',[lambda x: x['F4'] == 'Y',[0.520018],[0.030977]],[lambda x: x['F4'] == 'Z',[1.72736],[2.150719]]],[lambda x: x['F2'] > 0.34188111118075193,[lambda x: x['F0'] > 0.05088936050211218,[1.528408],[0.694932]],[lambda x: x['F7'] > 0.14701809899173285,[0.291086],[2.78896]]]],[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.0514374352080364,[lambda x: x['F8'] > 0.14288023163194047,[0.235242],[4.599218]],[lambda x: x['F6'] > 0.4495060032012356,[2.84802],[0.412728]]],[lambda x: x['F7'] > 0.7462126712128727,[lambda x: x['F2'] > 0.0514374352080364,[3.401026],[0.482291]],[lambda x: x['F1'] > 0.752661893405547,[0.482673],[0.032869]]]]]
95;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_50_3', 'test-file': 'generated_dataset_05000_2_50_3', 'core-file': 'generated_dataset_05000_2_50_3'};-1000000000.0;[None]
96;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_50_4', 'test-file': 'generated_dataset_05000_2_50_4', 'core-file': 'generated_dataset_05000_2_50_4'};0.034;[lambda x: x['F11'] == 'B',[lambda x: x["F3"],[1.616791],[0.416876]],[lambda x: x['F10'] == 'Z',[2.792529],[0.586187]]]
97;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_50_4', 'test-file': 'generated_dataset_05000_2_50_4', 'core-file': 'generated_dataset_05000_2_50_4'};0.404;[lambda x: x['F11'] == 'B',[lambda x: x["F3"],[lambda x: x['F2'] > 0.6466960662427771,[1.204989],[2.861604]],[lambda x: x['F8'] > 0.9470801739364918,[0.380341],[1.389899]]],[lambda x: x['F8'] > 0.9470801739364918,[lambda x: x['F10'] == 'Z',[2.905368],[0.552495]],[lambda x: x['F7'] > 0.049931522045708054,[31.256457],[1.548997]]]]
98;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_50_4', 'test-file': 'generated_dataset_05000_2_50_4', 'core-file': 'generated_dataset_05000_2_50_4'};23.019;[lambda x: x['F8'] > 0.9470801739364918,[lambda x: x['F11'] == 'B',[lambda x: x["F3"],[lambda x: x['F2'] > 0.6466960662427771,[1.169299],[2.991546]],[lambda x: x['F6'] > 0.8523305031735942,[0.398696],[0.288794]]],[lambda x: x['F10'] == 'Z',[lambda x: x['F6'] > 0.34610119718714494,[3.305637],[2.735435]],[lambda x: x['F1'] > 0.24770425493059922,[0.760672],[0.494256]]]],[lambda x: x['F2'] > 0.24631491356009366,[lambda x: x["F9"],[lambda x: x['F4'] == 'X',[4.09264],[0.287213]],[lambda x: x['F7'] > 0.049931522045708054,[37.005667],[1.42201]]],[lambda x: x['F6'] > 0.25568376017342803,[lambda x: x['F0'] > 0.1506587395575743,[15.615529],[1.181303]],[lambda x: x['F1'] > 0.9470321439493539,[1.454896],[7.573395]]]]]
99;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_50_4', 'test-file': 'generated_dataset_05000_2_50_4', 'core-file': 'generated_dataset_05000_2_50_4'};-1000000000.0;[None]
100;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_80_0', 'test-file': 'generated_dataset_05000_2_80_0', 'core-file': 'generated_dataset_05000_2_80_0'};0.035;[lambda x: x["F9"],[lambda x: x['F2'] > 0.44439664739165907,[0.338368],[3.728576]],[lambda x: x['F0'] > 0.2459620769526183,[0.886233],[0.071348]]]
101;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_80_0', 'test-file': 'generated_dataset_05000_2_80_0', 'core-file': 'generated_dataset_05000_2_80_0'};0.429;[lambda x: x['F0'] > 0.14527039821306875,[lambda x: x['F5'] == 'E',[lambda x: x['F2'] > 0.3504236698173184,[0.5578],[2.266695]],[lambda x: x['F1'] > 0.6371316288345257,[0.138022],[0.919245]]],[lambda x: x["F9"],[lambda x: x['F2'] > 0.44439664739165907,[0.231138],[4.099183]],[lambda x: x['F0'] > 0.2459620769526183,[0.409011],[0.071348]]]]
102;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_80_0', 'test-file': 'generated_dataset_05000_2_80_0', 'core-file': 'generated_dataset_05000_2_80_0'};22.657;[lambda x: x['F0'] > 0.14527039821306875,[lambda x: x['F2'] > 0.3504236698173184,[lambda x: x['F7'] > 0.7452682733593835,[lambda x: x['F8'] > 0.25504843375928565,[0.099168],[0.622251]],[lambda x: x["F3"],[1.211756],[0.069953]]],[lambda x: x['F1'] > 0.8439465320082835,[lambda x: x['F5'] == 'E',[2.263946],[0.173685]],[lambda x: x['F5'] == 'C',[2.739293],[0.143465]]]],[lambda x: x['F0'] > 0.2459620769526183,[lambda x: x["F9"],[lambda x: x['F2'] > 0.44439664739165907,[0.378146],[2.976934]],[lambda x: x['F5'] == 'E',[0.51019],[0.046873]]],[lambda x: x['F2'] > 0.44439664739165907,[lambda x: x['F1'] > 0.9472528235135389,[0.192979],[0.024071]],[lambda x: x["F9"],[4.257677],[0.004278]]]]]
103;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_80_0', 'test-file': 'generated_dataset_05000_2_80_0', 'core-file': 'generated_dataset_05000_2_80_0'};-599.343;[None]
104;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_80_1', 'test-file': 'generated_dataset_05000_2_80_1', 'core-file': 'generated_dataset_05000_2_80_1'};0.035;[lambda x: x['F10'] == 'X',[lambda x: x['F5'] == 'D',[0.526854],[1.653612]],[lambda x: x['F2'] > 0.35344515750432154,[0.293138],[2.676315]]]
105;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_80_1', 'test-file': 'generated_dataset_05000_2_80_1', 'core-file': 'generated_dataset_05000_2_80_1'};0.426;[lambda x: x['F5'] == 'D',[lambda x: x['F10'] == 'X',[lambda x: x["F9"],[0.944849],[0.14898]],[lambda x: x['F2'] > 0.35344515750432154,[0.028169],[2.892254]]],[lambda x: x['F10'] == 'X',[lambda x: x['F0'] > 0.8473327932437446,[1.902161],[0.4766]],[lambda x: x['F1'] > 0.5650121787792804,[0.298497],[4.681148]]]]
106;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_80_1', 'test-file': 'generated_dataset_05000_2_80_1', 'core-file': 'generated_dataset_05000_2_80_1'};22.969;[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.8403346020724741,[lambda x: x['F10'] == 'X',[lambda x: x["F9"],[0.830087],[0.001888]],[lambda x: x['F2'] > 0.35344515750432154,[0.028169],[2.96304]]],[lambda x: x['F5'] == 'A',[lambda x: x['F8'] > 0.5437707642759795,[1.789077],[0.699194]],[lambda x: x['F2'] > 0.9438654928577939,[2.323358],[8.087056]]]],[lambda x: x['F10'] == 'X',[lambda x: x['F0'] > 0.8473327932437446,[lambda x: x['F6'] > 0.8495002082265257,[2.044731],[1.243826]],[lambda x: x['F1'] > 0.26295526215421217,[1.170539],[0.299215]]],[lambda x: x['F1'] > 0.5650121787792804,[lambda x: x['F11'] == 'D',[0.19081],[0.873901]],[lambda x: x['F1'] > 0.6647425854827919,[2.333022],[5.939709]]]]]
107;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_80_1', 'test-file': 'generated_dataset_05000_2_80_1', 'core-file': 'generated_dataset_05000_2_80_1'};-1000000000.0;[None]
108;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_80_2', 'test-file': 'generated_dataset_05000_2_80_2', 'core-file': 'generated_dataset_05000_2_80_2'};0.035;[lambda x: x['F8'] > 0.5562454167221397,[lambda x: x['F10'] == 'Z',[0.369985],[1.304491]],[lambda x: x['F6'] > 0.7548728059330371,[1.907073],[0.2609]]]
109;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_80_2', 'test-file': 'generated_dataset_05000_2_80_2', 'core-file': 'generated_dataset_05000_2_80_2'};0.393;[lambda x: x['F8'] > 0.5562454167221397,[lambda x: x['F7'] > 0.5454130825477344,[lambda x: x['F11'] == 'E',[0.161865],[1.097748]],[lambda x: x['F10'] == 'Z',[0.393587],[3.287737]]],[lambda x: x['F10'] == 'X',[lambda x: x['F6'] > 0.7548728059330371,[2.679395],[0.062469]],[lambda x: x['F0'] > 0.24533393789411945,[0.118428],[0.883242]]]]
110;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_80_2', 'test-file': 'generated_dataset_05000_2_80_2', 'core-file': 'generated_dataset_05000_2_80_2'};23.347;[lambda x: x['F10'] == 'X',[lambda x: x['F8'] > 0.5562454167221397,[lambda x: x['F7'] > 0.5454130825477344,[lambda x: x['F11'] == 'E',[0.031546],[1.504397]],[lambda x: x['F10'] == 'Y',[3.287737],[0.359266]]],[lambda x: x['F0'] > 0.8552839991913594,[lambda x: x['F6'] > 0.7548728059330371,[3.089956],[0.007406]],[lambda x: x['F7'] > 0.2542419889824769,[1.254823],[0.309458]]]],[lambda x: x['F1'] > 0.548097079098266,[lambda x: x['F6'] > 0.45340890572943643,[lambda x: x['F8'] > 0.36458391141229046,[0.092105],[0.675685]],[lambda x: x['F0'] > 0.44363924043925257,[0.010319],[0.487989]]],[lambda x: x['F0'] > 0.75543827423149,[lambda x: x['F0'] > 0.24533393789411945,[0.01223],[1.387078]],[lambda x: x['F8'] > 0.9509368781772367,[0.503821],[2.888059]]]]]
111;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_80_2', 'test-file': 'generated_dataset_05000_2_80_2', 'core-file': 'generated_dataset_05000_2_80_2'};-1000000000.0;[None]
112;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_80_3', 'test-file': 'generated_dataset_05000_2_80_3', 'core-file': 'generated_dataset_05000_2_80_3'};0.034;[lambda x: x['F11'] == 'A',[lambda x: x['F6'] > 0.14531781047452602,[1.611364],[0.415852]],[lambda x: x['F10'] == 'X',[6.5437],[0.503798]]]
113;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_80_3', 'test-file': 'generated_dataset_05000_2_80_3', 'core-file': 'generated_dataset_05000_2_80_3'};0.401;[lambda x: x['F11'] == 'A',[lambda x: x['F6'] > 0.14531781047452602,[lambda x: x['F10'] == 'Z',[2.374935],[0.288695]],[lambda x: x['F0'] > 0.15574458125541613,[1.570397],[0.237683]]],[lambda x: x['F10'] == 'X',[lambda x: x['F6'] > 0.8599950951830112,[9.13223],[0.802983]],[lambda x: x['F6'] > 0.14531781047452602,[2.335245],[0.254401]]]]
114;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_80_3', 'test-file': 'generated_dataset_05000_2_80_3', 'core-file': 'generated_dataset_05000_2_80_3'};23.158;[lambda x: x['F6'] > 0.14531781047452602,[lambda x: x['F10'] == 'Z',[lambda x: x['F5'] == 'C',[lambda x: x['F6'] > 0.04247948468528867,[4.577576],[2.473903]],[lambda x: x['F4'] == 'X',[0.620173],[1.818439]]],[lambda x: x['F2'] > 0.15284065123335067,[lambda x: x['F7'] > 0.7487013670238903,[2.340972],[0.289136]],[lambda x: x['F11'] == 'A',[0.162404],[1.891536]]]],[lambda x: x['F11'] == 'A',[lambda x: x['F0'] > 0.15574458125541613,[lambda x: x['F11'] == 'C',[1.387526],[2.232394]],[lambda x: x['F8'] > 0.4405245536577182,[0.511871],[0.024835]]],[lambda x: x['F10'] == 'X',[lambda x: x['F6'] > 0.8599950951830112,[11.439674],[0.802983]],[lambda x: x['F7'] > 0.7487013670238903,[0.040246],[1.060694]]]]]
115;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_80_3', 'test-file': 'generated_dataset_05000_2_80_3', 'core-file': 'generated_dataset_05000_2_80_3'};-1000000000.0;[None]
116;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_80_4', 'test-file': 'generated_dataset_05000_2_80_4', 'core-file': 'generated_dataset_05000_2_80_4'};0.035;[lambda x: x['F1'] > 0.5450670517581184,[lambda x: x['F11'] == 'A',[0.259031],[2.658099]],[lambda x: x['F10'] == 'X',[1.271103],[2.234568]]]
117;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_80_4', 'test-file': 'generated_dataset_05000_2_80_4', 'core-file': 'generated_dataset_05000_2_80_4'};0.413;[lambda x: x['F1'] > 0.5450670517581184,[lambda x: x['F0'] > 0.05039195142338798,[lambda x: x['F6'] > 0.3459285633660482,[2.896762],[0.169947]],[lambda x: x['F11'] == 'A',[0.235517],[2.666482]]],[lambda x: x['F2'] > 0.8456758102308863,[lambda x: x['F10'] == 'X',[1.431935],[2.410842]],[lambda x: x['F7'] > 0.059692758626911036,[3.506822],[0.599686]]]]
118;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_80_4', 'test-file': 'generated_dataset_05000_2_80_4', 'core-file': 'generated_dataset_05000_2_80_4'};22.858;[lambda x: x['F1'] > 0.5450670517581184,[lambda x: x['F11'] == 'A',[lambda x: x['F0'] > 0.15522726591228586,[lambda x: x['F6'] > 0.3459285633660482,[1.303082],[0.175266]],[lambda x: x['F5'] == 'A',[0.156459],[0.428159]]],[lambda x: x['F8'] > 0.44895959533767693,[lambda x: x['F7'] > 0.059692758626911036,[0.206407],[2.474725]],[lambda x: x['F2'] > 0.947406474195079,[2.749962],[5.9646]]]],[lambda x: x['F7'] > 0.059692758626911036,[lambda x: x['F2'] > 0.8456758102308863,[lambda x: x['F1'] > 0.6511168900439546,[5.035801],[0.765939]],[lambda x: x['F1'] > 0.7620209988441918,[10.171157],[0.297341]]],[lambda x: x['F2'] > 0.8456758102308863,[lambda x: x['F10'] == 'X',[1.456073],[2.432562]],[lambda x: x['F5'] == 'B',[0.420161],[1.804214]]]]]
119;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_80_4', 'test-file': 'generated_dataset_05000_2_80_4', 'core-file': 'generated_dataset_05000_2_80_4'};-1000000000.0;[None]
